,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANGUILLA,ANTIGUA & BARBUDA,ARGENTINA,ARMENIA,ARUBA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BERMUDA,BHUTAN,"BONAIRE, SAINT EUSTATIUS, AND SABA",BOSNIA & HERZEGOVINA,BOTSWANA,BRAZIL,BRITISH VIRGIN ISLANDS,BRUNEI (DARUSSALAM),BULGARIA,BURKINA FASO,BURUNDI,CAMBODIA,CANADA,CAPE VERDE,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA (MAINLAND),COLOMBIA,COMOROS,CONGO,COOK ISLANDS,COSTA RICA,COTE D IVOIRE,CROATIA,CUBA,CURACAO,CYPRUS,CZECH REPUBLIC,DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),DENMARK,DJIBOUTI,DOMINICA,DOMINICAN REPUBLIC,ECUADOR,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ETHIOPIA,FAEROE ISLANDS,FEDERATED STATES OF MICRONESIA,FIJI,FINLAND,FRANCE (INCLUDING MONACO),FRENCH POLYNESIA,GABON,GAMBIA,GEORGIA,GERMANY,GHANA,GREECE,GREENLAND,GRENADA,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,HUNGARY,ICELAND,INDIA,INDONESIA,IRAQ,IRELAND,ISLAMIC REPUBLIC OF IRAN,ISRAEL,ITALY (INCLUDING SAN MARINO),JAMAICA,JAPAN,JORDAN,KAZAKHSTAN,KENYA,KIRIBATI,KUWAIT,KYRGYZSTAN,LAO PEOPLE S DEMOCRATIC REPUBLIC,LATVIA,LEBANON,LESOTHO,LIBERIA,LIBYAN ARAB JAMAHIRIYAH,LIECHTENSTEIN,LITHUANIA,LUXEMBOURG,MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,MACEDONIA,MADAGASCAR,MALAWI,MALAYSIA,MALDIVES,MALI,MALTA,MARSHALL ISLANDS,MAURITANIA,MAURITIUS,MEXICO,MONGOLIA,MONTENEGRO,MONTSERRAT,MOROCCO,MOZAMBIQUE,MYANMAR (FORMERLY BURMA),NAMIBIA,NAURU,NEPAL,NETHERLANDS,NEW CALEDONIA,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NIUE,NORWAY,OCCUPIED PALESTINIAN TERRITORY,OMAN,PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PERU,PHILIPPINES,PLURINATIONAL STATE OF BOLIVIA,POLAND,PORTUGAL,QATAR,REPUBLIC OF CAMEROON,REPUBLIC OF KOREA,REPUBLIC OF MOLDOVA,REPUBLIC OF SOUTH SUDAN,REPUBLIC OF SUDAN,ROMANIA,RUSSIAN FEDERATION,RWANDA,SAINT HELENA,SAINT LUCIA,SAINT MARTIN (DUTCH PORTION),SAMOA,SAO TOME & PRINCIPE,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAKIA,SLOVENIA,SOLOMON ISLANDS,SOMALIA,SOUTH AFRICA,SPAIN,SRI LANKA,ST. KITTS-NEVIS,ST. PIERRE & MIQUELON,ST. VINCENT & THE GRENADINES,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIAN ARAB REPUBLIC,TAIWAN,TAJIKISTAN,THAILAND,TIMOR-LESTE (FORMERLY EAST TIMOR),TOGO,TONGA,TRINIDAD AND TOBAGO,TUNISIA,TURKEY,TURKMENISTAN,TURKS AND CAICOS ISLANDS,TUVALU,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,UNITED REPUBLIC OF TANZANIA,UNITED STATES OF AMERICA,URUGUAY,UZBEKISTAN,VANUATU,VENEZUELA,VIET NAM,WALLIS AND FUTUNA ISLANDS,YEMEN,ZAMBIA,ZIMBABWE,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1959,0,0,2,NaN,0,NaN,0,13,1,0,23,8,6,0,0,1,0,10,24,0,0,0,NaN,0,1,NaN,11,NaN,0,5,0,0,0,50,0,0,0,3,197,4,0,0,NaN,0,0,1,4,3,0,25,5,1,7,0,0,0,0,3,0,0,NaN,3,0,0,NaN,0,4,72,0,0,0,2,206,0,2,0,0,0,0,0,0,0,0,1,11,0,30,7,2,3,7,2,26,1,53,0,29,1,NaN,1,1,0,2,1,NaN,0,0,NaN,2,3,0,1,0,0,1,NaN,0,0,NaN,0,0,16,0,0,NaN,1,0,1,NaN,NaN,0,18,0,3,0,0,1,NaN,3,NaN,NaN,3,NaN,0,0,0,2,2,0,52,2,0,0,3,2,0,0,14,233,0,NaN,0,0,0,0,1,0,4,NaN,0,0,8,1,0,0,26,14,1,NaN,0,0,0,0,12,5,1,3,1,1,NaN,0,0,1,0,5,4,NaN,NaN,0,71,0,149,0,770,1,13,NaN,18,2,NaN,1,1,2,1886,473,1586,773,675,40,366,11,1006,19,837,26,54,58,36,2453
1960,0,1,2,NaN,0,NaN,0,13,1,0,24,8,7,0,0,1,0,10,25,0,0,0,NaN,0,1,NaN,13,NaN,0,6,0,0,0,53,0,0,0,4,213,4,0,0,NaN,0,0,2,4,2,0,27,6,1,8,0,0,0,0,4,0,0,NaN,3,0,0,NaN,0,4,74,0,0,0,2,222,0,3,0,0,0,0,0,0,0,0,1,12,0,33,6,2,3,10,2,30,0,63,0,31,1,NaN,2,1,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,1,NaN,0,0,NaN,0,0,17,0,0,NaN,1,1,1,NaN,NaN,0,20,0,3,0,0,1,NaN,4,NaN,NaN,3,NaN,0,0,0,2,2,0,54,2,0,0,3,2,0,0,15,243,0,NaN,0,0,0,0,1,0,4,NaN,0,0,9,1,0,0,27,13,1,NaN,0,0,0,0,13,5,1,3,1,1,NaN,0,0,1,0,5,4,NaN,NaN,0,74,0,159,0,788,1,13,NaN,16,2,NaN,1,1,2,1979,506,1666,819,722,43,400,10,1068,25,858,28,54,65,18,2568
1961,0,1,2,NaN,0,NaN,0,14,1,0,25,9,7,0,0,1,0,11,25,0,0,0,NaN,0,2,NaN,13,NaN,0,7,0,0,0,53,0,0,0,4,150,5,0,0,NaN,0,0,2,3,3,0,29,7,1,9,0,0,0,0,5,0,0,NaN,3,0,0,NaN,0,4,77,0,0,0,2,228,0,3,0,0,0,0,0,0,0,0,1,13,0,36,7,2,3,10,2,34,1,77,0,32,1,0,3,1,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,1,NaN,0,0,NaN,0,0,18,0,0,NaN,1,1,1,NaN,NaN,0,21,0,3,0,0,1,NaN,4,NaN,NaN,3,NaN,0,0,0,2,2,0,57,2,0,0,4,3,0,0,15,250,0,NaN,0,0,0,0,1,0,4,NaN,0,1,9,1,0,0,28,15,1,NaN,0,0,0,0,13,6,1,3,1,1,NaN,0,0,1,0,5,4,NaN,NaN,0,76,0,161,0,785,1,13,NaN,14,2,NaN,1,1,1,2027,458,1704,780,748,44,360,10,1104,26,856,28,55,72,24,2580
1962,0,1,2,NaN,0,NaN,0,15,1,0,26,9,7,0,0,1,0,11,27,0,0,0,NaN,0,2,NaN,15,0,0,8,0,0,0,56,0,0,0,5,120,5,0,0,NaN,0,0,2,4,3,0,31,8,1,10,0,0,0,0,5,0,0,NaN,3,0,0,NaN,0,5,82,0,0,0,2,241,0,3,0,0,0,0,0,0,0,0,1,14,0,39,6,2,4,10,2,40,1,80,0,33,1,0,4,1,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,1,NaN,0,0,NaN,0,0,17,1,0,0,1,1,1,NaN,NaN,0,23,0,3,0,0,1,NaN,4,NaN,NaN,4,NaN,0,0,0,3,3,0,59,3,0,0,5,3,0,0,17,263,0,NaN,0,0,0,0,2,0,4,NaN,0,1,10,1,0,0,29,16,1,NaN,0,0,0,NaN,14,7,1,4,1,1,NaN,0,0,2,0,6,4,NaN,NaN,0,80,0,162,0,814,1,14,0,15,3,NaN,1,1,1,2124,449,1784,789,791,45,343,12,1166,30,888,29,59,74,38,2685
1963,0,1,1,NaN,0,NaN,0,14,1,0,28,10,8,0,0,1,0,12,29,0,0,0,NaN,0,2,NaN,15,0,0,9,0,0,0,58,0,0,0,5,119,6,0,0,NaN,0,0,2,4,3,0,33,9,1,11,0,0,0,0,6,0,0,NaN,3,0,0,NaN,0,5,91,0,0,0,2,258,0,3,0,0,0,0,0,0,0,0,1,15,0,42,6,3,4,11,2,45,1,89,0,36,1,0,5,2,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,2,NaN,0,0,NaN,0,0,18,0,0,0,1,0,1,NaN,NaN,0,25,0,3,0,0,1,NaN,4,NaN,NaN,4,NaN,0,0,0,3,3,0,63,3,2,0,6,3,0,0,19,282,0,NaN,0,0,0,0,2,0,5,0,0,1,11,1,0,0,30,16,1,NaN,0,0,0,NaN,15,8,1,4,1,2,NaN,0,0,0,1,6,4,NaN,NaN,0,85,0,165,0,850,1,15,0,15,2,NaN,1,1,1,2252,467,1886,833,845,48,361,10,1248,34,926,31,60,78,36,2833
1964,0,1,2,NaN,0,NaN,0,15,1,0,30,11,8,0,0,1,0,13,28,0,0,0,NaN,0,2,NaN,15,0,0,12,0,0,0,65,0,0,0,5,119,6,0,0,NaN,0,0,2,4,3,0,34,10,1,12,0,0,0,1,7,0,0,NaN,3,0,0,NaN,0,6,94,0,0,0,2,264,0,4,0,0,0,0,0,0,0,0,1,17,0,41,6,2,4,13,2,48,1,98,0,38,1,0,7,2,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,2,NaN,0,0,NaN,0,0,20,1,0,0,1,1,1,NaN,0,0,26,0,4,0,0,2,NaN,4,NaN,0,4,NaN,0,0,0,3,3,0,66,3,2,0,6,3,0,0,20,300,0,NaN,0,0,0,0,2,0,6,0,0,1,11,2,0,0,33,18,1,NaN,0,0,0,0,16,8,1,5,1,2,NaN,0,0,1,1,7,5,NaN,NaN,0,91,0,166,0,888,1,16,0,15,3,NaN,1,1,1,2363,494,1974,883,876,53,378,12,1305,40,973,34,63,85,52,2994
1965,0,1,2,NaN,0,NaN,0,16,1,0,33,10,9,0,0,1,0,13,29,0,0,0,NaN,0,2,NaN,15,0,0,13,0,0,0,69,0,0,0,5,130,6,0,0,NaN,0,0,2,4,2,0,33,12,1,12,0,0,0,1,8,0,0,NaN,4,0,0,NaN,0,7,96,0,0,0,2,262,0,5,0,0,1,0,0,0,0,0,1,17,0,45,7,5,4,15,4,52,1,105,0,40,1,0,10,2,0,2,1,NaN,0,0,NaN,3,3,0,1,0,0,2,NaN,0,0,NaN,0,0,21,1,0,0,1,1,1,NaN,0,0,27,0,4,0,0,3,NaN,4,NaN,0,5,NaN,0,0,0,3,4,0,67,3,2,0,7,3,0,1,21,318,0,NaN,0,0,0,0,1,0,6,0,0,1,11,2,0,0,35,19,1,NaN,0,0,0,0,17,8,1,5,1,2,NaN,0,0,1,1,7,5,NaN,NaN,0,96,0,170,0,925,2,17,0,17,4,NaN,1,1,1,2455,536,2042,949,892,58,410,12,1347,47,1014,37,66,88,50,3129
1966,0,1,2,NaN,0,NaN,0,17,1,0,33,11,9,0,0,1,0,14,29,0,0,0,NaN,0,2,NaN,18,0,0,13,0,0,0,71,0,0,0,5,142,6,0,0,NaN,0,0,2,4,2,0,33,13,1,14,0,0,0,1,7,0,0,NaN,4,0,0,NaN,0,8,95,0,0,0,2,260,0,5,0,0,0,0,0,0,0,0,1,17,0,47,6,8,4,17,4,58,1,114,0,42,1,0,10,2,0,2,1,NaN,0,1,NaN,4,3,0,1,0,0,3,NaN,0,0,NaN,0,0,22,1,0,0,1,1,1,NaN,0,0,28,0,4,0,0,4,NaN,5,NaN,0,5,NaN,0,0,0,4,4,0,69,3,2,0,8,3,0,1,23,336,0,NaN,0,0,0,0,2,0,6,0,0,0,11,2,0,0,35,21,1,NaN,0,0,0,0,20,9,1,5,1,3,NaN,0,0,1,1,9,5,NaN,NaN,0,102,0,169,0,971,1,18,0,16,5,NaN,1,1,2,2552,575,2118,1009,907,60,443,12,1387,54,1064,37,69,95,65,3288
1967,0,1,2,NaN,0,NaN,0,18,1,0,35,11,10,0,0,1,0,15,29,0,0,0,NaN,0,2,NaN,18,0,0,15,0,0,0,77,0,0,0,5,118,7,0,0,NaN,0,0,2,4,3,0,33,14,1,13,0,0,0,1,5,0,0,NaN,4,0,0,NaN,0,8,102,0,0,0,3,256,0,5,0,0,1,0,0,0,0,0,2,16,0,47,7,5,4,19,4,64,1,134,0,44,1,0,7,2,0,2,1,NaN,0,5,NaN,4,3,0,1,0,0,3,NaN,0,0,NaN,0,0,25,1,0,0,1,1,1,NaN,0,0,29,0,4,0,0,4,NaN,5,NaN,0,5,NaN,0,0,0,4,5,1,71,3,2,0,10,4,0,1,25,351,0,NaN,0,0,0,0,7,0,6,0,0,1,11,2,0,0,37,24,1,NaN,0,0,0,0,19,9,1,6,1,3,NaN,0,0,1,1,9,6,NaN,NaN,0,106,0,162,0,1008,1,19,0,18,6,NaN,1,1,1,2646,577,2192,1031,917,65,449,14,1418,56,1110,40,73,102,67,3393
